change_id;revision-id;filename;line;start_line;end_line;LOC;message
gromacs~release-2020~Ie05dac64eada8f704c3a33d0eb6e5bc74dfcc61e;e8dc08ab8a4aed8e1dbfd4c1c5b1cb9d27cd5cf3;src/gromacs/mdrun/md.cpp;;0;0;    };None of these changes should happen. Locality is explicitly only about force calculations between particles on different domains. Ranks only update the local update groups, and the atoms in them have been constructed to be in the local atom set. All operations that logically act once per atom (f output, checkpointing, COM motion removal) are taken care of by the rank upon which the particle is in the local (ie home) set.
gromacs~release-2020~Ie05dac64eada8f704c3a33d0eb6e5bc74dfcc61e;e8dc08ab8a4aed8e1dbfd4c1c5b1cb9d27cd5cf3;src/gromacs/mdrun/md.cpp;;0;0;;None of these changes should happen. Locality is explicitly only about force calculations between particles on different domains. Ranks only update the local update groups, and the atoms in them have been constructed to be in the local atom set. All operations that logically act once per atom (f output, checkpointing, COM motion removal) are taken care of by the rank upon which the particle is in the local (ie home) set.
gromacs~release-2020~Ie05dac64eada8f704c3a33d0eb6e5bc74dfcc61e;e8dc08ab8a4aed8e1dbfd4c1c5b1cb9d27cd5cf3;src/gromacs/mdrun/md.cpp;;0;0;    if (nonbondedTarget == TaskTarget::Gpu);None of these changes should happen. Locality is explicitly only about force calculations between particles on different domains. Ranks only update the local update groups, and the atoms in them have been constructed to be in the local atom set. All operations that logically act once per atom (f output, checkpointing, COM motion removal) are taken care of by the rank upon which the particle is in the local (ie home) set.
gromacs~release-2020~Ie05dac64eada8f704c3a33d0eb6e5bc74dfcc61e;e8dc08ab8a4aed8e1dbfd4c1c5b1cb9d27cd5cf3;src/gromacs/mdrun/md.cpp;;0;0;    {;None of these changes should happen. Locality is explicitly only about force calculations between particles on different domains. Ranks only update the local update groups, and the atoms in them have been constructed to be in the local atom set. All operations that logically act once per atom (f output, checkpointing, COM motion removal) are taken care of by the rank upon which the particle is in the local (ie home) set.
gromacs~release-2020~Ie05dac64eada8f704c3a33d0eb6e5bc74dfcc61e;e8dc08ab8a4aed8e1dbfd4c1c5b1cb9d27cd5cf3;src/gromacs/mdrun/md.cpp;;0;0;        // We still don't know whether it is an error if no GPUs are found;None of these changes should happen. Locality is explicitly only about force calculations between particles on different domains. Ranks only update the local update groups, and the atoms in them have been constructed to be in the local atom set. All operations that logically act once per atom (f output, checkpointing, COM motion removal) are taken care of by the rank upon which the particle is in the local (ie home) set.
gromacs~release-2020~Ie05dac64eada8f704c3a33d0eb6e5bc74dfcc61e;e8dc08ab8a4aed8e1dbfd4c1c5b1cb9d27cd5cf3;src/gromacs/mdrun/md.cpp;;0;0;        // because we don't know the duty of this rank, yet. For example,;None of these changes should happen. Locality is explicitly only about force calculations between particles on different domains. Ranks only update the local update groups, and the atoms in them have been constructed to be in the local atom set. All operations that logically act once per atom (f output, checkpointing, COM motion removal) are taken care of by the rank upon which the particle is in the local (ie home) set.
gromacs~release-2020~Ie05dac64eada8f704c3a33d0eb6e5bc74dfcc61e;e8dc08ab8a4aed8e1dbfd4c1c5b1cb9d27cd5cf3;src/gromacs/mdrun/md.cpp;;0;0;        // a node with only PME ranks and -pme cpu is OK if there are not;None of these changes should happen. Locality is explicitly only about force calculations between particles on different domains. Ranks only update the local update groups, and the atoms in them have been constructed to be in the local atom set. All operations that logically act once per atom (f output, checkpointing, COM motion removal) are taken care of by the rank upon which the particle is in the local (ie home) set.
gromacs~release-2020~Ie05dac64eada8f704c3a33d0eb6e5bc74dfcc61e;e8dc08ab8a4aed8e1dbfd4c1c5b1cb9d27cd5cf3;src/gromacs/mdrun/md.cpp;;0;0;        // GPUs.;None of these changes should happen. Locality is explicitly only about force calculations between particles on different domains. Ranks only update the local update groups, and the atoms in them have been constructed to be in the local atom set. All operations that logically act once per atom (f output, checkpointing, COM motion removal) are taken care of by the rank upon which the particle is in the local (ie home) set.
gromacs~release-2020~Ie05dac64eada8f704c3a33d0eb6e5bc74dfcc61e;e8dc08ab8a4aed8e1dbfd4c1c5b1cb9d27cd5cf3;src/gromacs/mdrun/md.cpp;;0;0;        return true_;None of these changes should happen. Locality is explicitly only about force calculations between particles on different domains. Ranks only update the local update groups, and the atoms in them have been constructed to be in the local atom set. All operations that logically act once per atom (f output, checkpointing, COM motion removal) are taken care of by the rank upon which the particle is in the local (ie home) set.
gromacs~release-2020~Ie05dac64eada8f704c3a33d0eb6e5bc74dfcc61e;e8dc08ab8a4aed8e1dbfd4c1c5b1cb9d27cd5cf3;src/gromacs/mdrun/md.cpp;;0;0;    };None of these changes should happen. Locality is explicitly only about force calculations between particles on different domains. Ranks only update the local update groups, and the atoms in them have been constructed to be in the local atom set. All operations that logically act once per atom (f output, checkpointing, COM motion removal) are taken care of by the rank upon which the particle is in the local (ie home) set.
gromacs~release-2020~Ie05dac64eada8f704c3a33d0eb6e5bc74dfcc61e;e8dc08ab8a4aed8e1dbfd4c1c5b1cb9d27cd5cf3;src/gromacs/mdrun/md.cpp;;0;0;;None of these changes should happen. Locality is explicitly only about force calculations between particles on different domains. Ranks only update the local update groups, and the atoms in them have been constructed to be in the local atom set. All operations that logically act once per atom (f output, checkpointing, COM motion removal) are taken care of by the rank upon which the particle is in the local (ie home) set.
gromacs~release-2020~Ie05dac64eada8f704c3a33d0eb6e5bc74dfcc61e;e8dc08ab8a4aed8e1dbfd4c1c5b1cb9d27cd5cf3;src/gromacs/mdrun/md.cpp;;0;0;    // If we get here, then the user permitted GPUs, which we should;None of these changes should happen. Locality is explicitly only about force calculations between particles on different domains. Ranks only update the local update groups, and the atoms in them have been constructed to be in the local atom set. All operations that logically act once per atom (f output, checkpointing, COM motion removal) are taken care of by the rank upon which the particle is in the local (ie home) set.
gromacs~release-2020~Ie05dac64eada8f704c3a33d0eb6e5bc74dfcc61e;e8dc08ab8a4aed8e1dbfd4c1c5b1cb9d27cd5cf3;src/gromacs/mdrun/md.cpp;;0;0;    // use for nonbonded interactions.;None of these changes should happen. Locality is explicitly only about force calculations between particles on different domains. Ranks only update the local update groups, and the atoms in them have been constructed to be in the local atom set. All operations that logically act once per atom (f output, checkpointing, COM motion removal) are taken care of by the rank upon which the particle is in the local (ie home) set.
gromacs~release-2020~Ie05dac64eada8f704c3a33d0eb6e5bc74dfcc61e;e8dc08ab8a4aed8e1dbfd4c1c5b1cb9d27cd5cf3;src/gromacs/mdrun/md.cpp;;0;0;    return gpusWereDetected_;None of these changes should happen. Locality is explicitly only about force calculations between particles on different domains. Ranks only update the local update groups, and the atoms in them have been constructed to be in the local atom set. All operations that logically act once per atom (f output, checkpointing, COM motion removal) are taken care of by the rank upon which the particle is in the local (ie home) set.
gromacs~release-2020~Ie05dac64eada8f704c3a33d0eb6e5bc74dfcc61e;e8dc08ab8a4aed8e1dbfd4c1c5b1cb9d27cd5cf3;src/gromacs/mdrun/md.cpp;;0;0;};None of these changes should happen. Locality is explicitly only about force calculations between particles on different domains. Ranks only update the local update groups, and the atoms in them have been constructed to be in the local atom set. All operations that logically act once per atom (f output, checkpointing, COM motion removal) are taken care of by the rank upon which the particle is in the local (ie home) set.
gromacs~release-2020~Ie05dac64eada8f704c3a33d0eb6e5bc74dfcc61e;e8dc08ab8a4aed8e1dbfd4c1c5b1cb9d27cd5cf3;src/gromacs/mdrun/md.cpp;;0;0;;None of these changes should happen. Locality is explicitly only about force calculations between particles on different domains. Ranks only update the local update groups, and the atoms in them have been constructed to be in the local atom set. All operations that logically act once per atom (f output, checkpointing, COM motion removal) are taken care of by the rank upon which the particle is in the local (ie home) set.
gromacs~release-2020~Ie05dac64eada8f704c3a33d0eb6e5bc74dfcc61e;e8dc08ab8a4aed8e1dbfd4c1c5b1cb9d27cd5cf3;src/gromacs/mdrun/md.cpp;;0;0;bool decideWhetherToUseGpusForPme(const bool              useGpuForNonbonded,;None of these changes should happen. Locality is explicitly only about force calculations between particles on different domains. Ranks only update the local update groups, and the atoms in them have been constructed to be in the local atom set. All operations that logically act once per atom (f output, checkpointing, COM motion removal) are taken care of by the rank upon which the particle is in the local (ie home) set.
